"name"
"Bad Water Brewing"
"Barley Brothers Brewery and Grill"
"Barnstar Brewing Company"
"Barrio Brewing Co."
"Beast Brewing Company"
"Beaver Street Brewery"
"Beer Research Institute"
"Black Bridge Brewery"
"Black Hole Beer Company"
"Black Mountain Brewing Co."
"Bold Barley Brewing"
"Borderlands Brewing Company"
"Brewers Restaurant & Sports Bar"
"Cartel Coffee Lab"
"Casa Arriba Brewing Company"
"College Street Brewhouse & Pub"
"Cosmic Beer & Distributing"
"Desert Eagle Brewing Company"
"Dragoon Brewing Company"
"Dubina Brewing Company"
"Fate Brewing Company (AZ)"
"Flagstaff Brewing Company"
"Four Peaks Brewing Company"
"Freak’N Brewing Company"
"Gentle Bens Brewing Company"
"Grand Canyon Brewing Company"
"Granite Mountain Brewing"
"Historic Brewing Company"
"Huss Brewing Company"
"Iron John’s Brewing Company, LLC"
"Lonesome Valley Brewing"
"Lumberyard Brewing Company"
"Mad Hatter Brew Pub"
"Mother Bunch Brewing"
"Mother Road Brewing Company"
"Mudshark Brewing Company"
"Nimbus Brewing Company"
"North Mountain Brewing Company"
"O.H.S.O. Eatery & NanoBrewery"
"Oak Creek Brewing Co."
"Old Bisbee Brewing Company"
"Old World Brewery"
"Owl’s Orchard Brewery"
"Papago Brewing"
"Peoria Artisan Brewery"
"Perch Pub & Brewery"
"Phoenix Ale Brewery"
"Pinetop Brewing Company"
"Pinnacle Peak Patio Steakhouse"
"Prescott Brewing Company"
"Prison Hill Brewing Company"
"Pueblo Vida Brewing Company"
"Rock Bottom Arrowhead"
"Rock Bottom Scottsdale"
"SanTan Brewing Company"
"Scottsdale Beer Company"
"Sentinel Peak Brewing Company"
"Sleepy Dog Saloon & Brewery"
"Sonoran Brewing Company"
"Sun Up Brewing Company (Sonora Brewhouse)"
"Ten Fifty-Five Brewing"
"THAT Brewery & Pub at Rimside"
"The Address Brewing Co"
"Thunder Canyon Brewery"
"Uncle Bear’s Brewery"
"Verde Brewing Company"
"Wanderlust Brewing Company"
"beer"
"abv","nratings","url.text","url.href"
"5.1","1","THAT Backwoods Blonde","http://www.ratebeer.com/beer/that-backwoods-blonde/231372/"
"4.6","0","THAT Belgian Blonde","http://www.ratebeer.com/beer/that-belgian-blonde/250268/"
"5.2","1","THAT Chai Stout","http://www.ratebeer.com/beer/that-chai-stout/250267/"
"8.5","1","THAT Doppelsticke Altbier","http://www.ratebeer.com/beer/that-doppelsticke-altbier/192221/"
"4.5","0","THAT ESB","http://www.ratebeer.com/beer/that-esb/250263/"
"7","0","THAT Gingerbread Man","http://www.ratebeer.com/beer/that-gingerbread-man/250243/"
"4.2","0","THAT Irish Stout","http://www.ratebeer.com/beer/that-irish-stout/250265/"
"6","0","THAT Knotty Nut Brown","http://www.ratebeer.com/beer/that-knotty-nut-brown/250264/"
"5.2","1","THAT Monsoon Mud Stout","http://www.ratebeer.com/beer/that-monsoon-mud-stout/250262/"
"5.5","1","THAT PB & JP","http://www.ratebeer.com/beer/that-pb-jp/280908/"
"6.2","1","THAT Red IPA","http://www.ratebeer.com/beer/that-red-ipa/203961/"
"7","4","THAT Roadrash IPA","http://www.ratebeer.com/beer/that-roadrash-ipa/224649/"
"6.7","1","THAT Snow Miser","http://www.ratebeer.com/beer/that-snow-miser/304380/"
"5.1","3","THAT Stout","http://www.ratebeer.com/beer/that-stout/183598/"
"5.2","12","THAT Strawberry Blonde","http://www.ratebeer.com/beer/that-strawberry-blonde/202742/"
"8.9","1","The Address Brachiation Brown","http://www.ratebeer.com/beer/the-address-brachiation-brown/283233/"
"9.1","3","The Address Down Pourter","http://www.ratebeer.com/beer/the-address-down-pourter/165670/"
"9.1","3","The Address Down Pourter - French Oak & Mescal Edition","http://www.ratebeer.com/beer/the-address-down-pourter--french-oak-mescal-edition/164894/"
"5.5","1","The Address Haboob","http://www.ratebeer.com/beer/the-address-haboob/190342/"
"6.8","5","The Address Rainy Day IPA","http://www.ratebeer.com/beer/the-address-rainy-day-ipa/160866/"
"4.7","2","The Address Saison Dos Santos","http://www.ratebeer.com/beer/the-address-saison-dos-santos/174689/"
"9.5","4","The Address Very Rainy Day Imperial IPA","http://www.ratebeer.com/beer/the-address-very-rainy-day-imperial-ipa/179711/"
"4.8","7","Thunder Canyon A’ Mountain Red","http://www.ratebeer.com/beer/thunder-canyon-a-mountain-red/163347/"
"4.5","4","Thunder Canyon Apricot Breeze","http://www.ratebeer.com/beer/thunder-canyon-apricot-breeze/22688/"
"5.2","3","Thunder Canyon Arroyo Brown Ale","http://www.ratebeer.com/beer/thunder-canyon-arroyo-brown-ale/88603/"
"4.5","16","Thunder Canyon Bees ’n’ Berry","http://www.ratebeer.com/beer/thunder-canyon-bees-n-berry/36538/"
"7","2","Thunder Canyon Belgian Brick","http://www.ratebeer.com/beer/thunder-canyon-belgian-brick/224953/"
"7","13","Thunder Canyon Big Red Vibe","http://www.ratebeer.com/beer/thunder-canyon-big-red-vibe/138179/"
"7","12","Thunder Canyon Bing Bang Ale","http://www.ratebeer.com/beer/thunder-canyon-bing-bang-ale/47237/"
"7.9","3","Thunder Canyon Bing Bang Ale - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-bing-bang-ale--barrel-aged/158543/"
"5","1","Thunder Canyon Black and Tan","http://www.ratebeer.com/beer/thunder-canyon-black-and-tan/102864/"
"4.5","5","Thunder Canyon Black Cherry Wheat","http://www.ratebeer.com/beer/thunder-canyon-black-cherry-wheat/61945/"
"7.6","9","Thunder Canyon Black Cloud IPA","http://www.ratebeer.com/beer/thunder-canyon-black-cloud-ipa/252874/"
"5.2","30","Thunder Canyon Blackout Stout","http://www.ratebeer.com/beer/thunder-canyon-blackout-stout/22373/"
"5.2","3","Thunder Canyon Blackout Stout - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-blackout-stout--barrel-aged/220902/"
"10","7","Thunder Canyon Bourbon Barrel Peacemaker Imperial Porter","http://www.ratebeer.com/beer/thunder-canyon-bourbon-barrel-peacemaker-imperial-porter/138181/"
"","3","Thunder Canyon Countdown Honey Brown - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-countdown-honey-brown--barrel-aged/175599/"
"5.4","2","Thunder Canyon Broadway Brown Porter","http://www.ratebeer.com/beer/thunder-canyon-broadway-brown-porter/208272/"
"7.5","0","Thunder Canyon Canyonator Doppelbock","http://www.ratebeer.com/beer/thunder-canyon-canyonator-doppelbock/244521/"
"7.5","8","Thunder Canyon Canyonator Dopplebock","http://www.ratebeer.com/beer/thunder-canyon-canyonator-dopplebock/43461/"
"5","6","Thunder Canyon Catalina Pale Ale","http://www.ratebeer.com/beer/thunder-canyon-catalina-pale-ale/17610/"
"6.7","2","Thunder Canyon Cerberus","http://www.ratebeer.com/beer/thunder-canyon-cerberus/181263/"
"","2","Thunder Canyon Doble Diablo - Raisins","http://www.ratebeer.com/beer/thunder-canyon-doble-diablo--raisins/148331/"
"6.3","2","Thunder Canyon Cian’s Porter","http://www.ratebeer.com/beer/thunder-canyon-cians-porter/152832/"
"5.2","10","Thunder Canyon Countdown Honey Brown","http://www.ratebeer.com/beer/thunder-canyon-countdown-honey-brown/17611/"
"","6","Thunder Canyon Executioner ESB","http://www.ratebeer.com/beer/thunder-canyon-executioner-esb/102121/"
"5.7","12","Thunder Canyon Cuppa Joe Porter","http://www.ratebeer.com/beer/thunder-canyon-cuppa-joe-porter/158542/"
"","2","Thunder Canyon Flash Light","http://www.ratebeer.com/beer/thunder-canyon-flash-light/36434/"
"6","2","Thunder Canyon Cuppa Joe Porter - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-cuppa-joe-porter--barrel-aged/214222/"
"5.4","3","Thunder Canyon Dark Lightning Milk Stout","http://www.ratebeer.com/beer/thunder-canyon-dark-lightning-milk-stout/220903/"
"","6","Thunder Canyon Imperial Porter","http://www.ratebeer.com/beer/thunder-canyon-imperial-porter/120019/"
"4.8","33","Thunder Canyon Deep Canyon Amber","http://www.ratebeer.com/beer/thunder-canyon-deep-canyon-amber/17612/"
"9","5","Thunder Canyon Diablo Grande","http://www.ratebeer.com/beer/thunder-canyon-diablo-grande/108192/"
"8","5","Thunder Canyon Doble Diablo - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-doble-diablo--barrel-aged/164721/"
"7.5","20","Thunder Canyon Double Diablo","http://www.ratebeer.com/beer/thunder-canyon-double-diablo/61946/"
"4.9","3","Thunder Canyon Dry River Pils","http://www.ratebeer.com/beer/thunder-canyon-dry-river-pils/88571/"
"4.5","6","Thunder Canyon ESB","http://www.ratebeer.com/beer/thunder-canyon-esb/17613/"
"5.7","1","Thunder Canyon Foxhunter Porter","http://www.ratebeer.com/beer/thunder-canyon-foxhunter-porter/273111/"
"7.6","5","Thunder Canyon Golden Hopportunity IPA","http://www.ratebeer.com/beer/thunder-canyon-golden-hopportunity-ipa/190339/"
"7.2","30","Thunder Canyon Good Vibrations IPA","http://www.ratebeer.com/beer/thunder-canyon-good-vibrations-ipa/113308/"
"5.5","4","Thunder Canyon Irish Blonde","http://www.ratebeer.com/beer/thunder-canyon-irish-blonde/138180/"
"7.8","15","Thunder Canyon Little DIPA","http://www.ratebeer.com/beer/thunder-canyon-little-dipa/105278/"
"6.1","3","Thunder Canyon Little Red Ryeding Hood IPA","http://www.ratebeer.com/beer/thunder-canyon-little-red-ryeding-hood-ipa/147162/"
"7","1","Thunder Canyon Little Red Ryeding Hood IPA - Oak Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-little-red-ryeding-hood-ipa--oak-barrel-aged/181262/"
"4.8","4","Thunder Canyon Märzen/Oktoberfest","http://www.ratebeer.com/beer/thunder-canyon-marzen-oktoberfest/52968/"
"","0","Thunder Canyon Up In Smoke","http://www.ratebeer.com/beer/thunder-canyon-up-in-smoke/76598/"
"10.1","2","Thunder Canyon Morning Star Imperial Red","http://www.ratebeer.com/beer/thunder-canyon-morning-star-imperial-red/252163/"
"7.8","3","Thunder Canyon Not Your Mother’s Witbier","http://www.ratebeer.com/beer/thunder-canyon-not-your-mothers-witbier/128955/"
"5.2","14","Thunder Canyon Obsidian Porter","http://www.ratebeer.com/beer/thunder-canyon-obsidian-porter/36391/"
"9.5","27","Thunder Canyon Old Humulus Double IPA","http://www.ratebeer.com/beer/thunder-canyon-old-humulus-double-ipa/79079/"
"8","4","Thunder Canyon Old Humulus Double IPA - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-old-humulus-double-ipa--barrel-aged/148954/"
"5.9","2","Thunder Canyon Olde Shaftbury IPA","http://www.ratebeer.com/beer/thunder-canyon-olde-shaftbury-ipa/279924/"
"3.5","19","Thunder Canyon Orange-U-Glad","http://www.ratebeer.com/beer/thunder-canyon-orange-u-glad/93613/"
"4.8","28","Thunder Canyon Ornament Ale","http://www.ratebeer.com/beer/thunder-canyon-ornament-ale/42605/"
"4.4","4","Thunder Canyon Prescription Pils","http://www.ratebeer.com/beer/thunder-canyon-prescription-pils/36390/"
"9.5","10","Thunder Canyon Quad the Impaler","http://www.ratebeer.com/beer/thunder-canyon-quad-the-impaler/125811/"
"9","6","Thunder Canyon Quad the Impaler - Barrel Aged","http://www.ratebeer.com/beer/thunder-canyon-quad-the-impaler--barrel-aged/144948/"
"4.5","7","Thunder Canyon Rillito Raspberry","http://www.ratebeer.com/beer/thunder-canyon-rillito-raspberry/68153/"
"4.8","7","Thunder Canyon Roadrunner Red Lager","http://www.ratebeer.com/beer/thunder-canyon-roadrunner-red-lager/76531/"
"5.2","9","Thunder Canyon Rye Heat","http://www.ratebeer.com/beer/thunder-canyon-rye-heat/95292/"
"3.5","26","Thunder Canyon Sandstone Cream Ale","http://www.ratebeer.com/beer/thunder-canyon-sandstone-cream-ale/17614/"
"3.8","2","Thunder Canyon Skyline Dunkel","http://www.ratebeer.com/beer/thunder-canyon-skyline-dunkel/47238/"
"4.5","9","Thunder Canyon Strawberry Lightning","http://www.ratebeer.com/beer/thunder-canyon-strawberry-lightning/17615/"
"5.8","43","Thunder Canyon Thunderhead IPA","http://www.ratebeer.com/beer/thunder-canyon-thunderhead-ipa/22374/"
"4.5","9","Thunder Canyon Tumbling Plumbleweed","http://www.ratebeer.com/beer/thunder-canyon-tumbling-plumbleweed/76509/"
"12","6","Thunder Canyon Warhead Reserve","http://www.ratebeer.com/beer/thunder-canyon-warhead-reserve/106218/"
"12","99","Thunder Canyon Warhead Stout","http://www.ratebeer.com/beer/thunder-canyon-warhead-stout/22687/"
"3.5","20","Thunder Canyon Windstorm Wheat","http://www.ratebeer.com/beer/thunder-canyon-windstorm-wheat/17616/"
"7","15","Thunder Canyon Ye Olde Strong Ale","http://www.ratebeer.com/beer/thunder-canyon-ye-olde-strong-ale/54668/"
"6.4","1","Thunder Canyon Young Buck IPA","http://www.ratebeer.com/beer/thunder-canyon-young-buck-ipa/225856/"
"6.1","0","Uncle Bear’s Barktoberfest","http://www.ratebeer.com/beer/uncle-bears-barktoberfest/248641/"
"6.8","1","Uncle Bear’s Belgian Blonde Ale","http://www.ratebeer.com/beer/uncle-bears-belgian-blonde-ale/274031/"
"5.1","2","Uncle Bear’s Dog Paddle Wheat","http://www.ratebeer.com/beer/uncle-bears-dog-paddle-wheat/248632/"
"5.8","1","Uncle Bear’s Dog Park Dark Ale","http://www.ratebeer.com/beer/uncle-bears-dog-park-dark-ale/248635/"
"6.1","2","Uncle Bear’s Dogs Out Stout","http://www.ratebeer.com/beer/uncle-bears-dogs-out-stout/248642/"
"8.9","1","Uncle Bear’s Double DeeOhGee","http://www.ratebeer.com/beer/uncle-bears-double-deeohgee/264790/"
"4.8","2","Uncle Bear’s Fence Jumper Golden Ale","http://www.ratebeer.com/beer/uncle-bears-fence-jumper-golden-ale/248633/"
"5.6","1","Uncle Bear’s Head To Tale Amber","http://www.ratebeer.com/beer/uncle-bears-head-to-tale-amber/248634/"
"8","0","Uncle Bear’s Holiday Hound Winter Ale","http://www.ratebeer.com/beer/uncle-bears-holiday-hound-winter-ale/248640/"
"8.4","1","Uncle Bear’s Hop Dog Imperial Pale Ale","http://www.ratebeer.com/beer/uncle-bears-hop-dog-imperial-pale-ale/248643/"
"5.1","2","Uncle Bear’s Manadarin’s Best Friend - Mandarin Wheat","http://www.ratebeer.com/beer/uncle-bears-manadarins-best-friend--mandarin-wheat/274030/"
"8.6","1","Uncle Bear’s Oak Aged Imperial Amber","http://www.ratebeer.com/beer/uncle-bears-oak-aged-imperial-amber/260953/"
"6.9","3","Uncle Bear’s Ocean Beach West Coast IPA","http://www.ratebeer.com/beer/uncle-bears-ocean-beach-west-coast-ipa/248636/"
"9","2","Uncle Bear’s The Mutt’s Nuts","http://www.ratebeer.com/beer/uncle-bears-the-mutts-nuts/274032/"
"4.6","0","Uncle Bear’s Tukee Town Brown","http://www.ratebeer.com/beer/uncle-bears-tukee-town-brown/248638/"
"5.9","0","Uncle Bear’s Wag The Tail Pale Ale","http://www.ratebeer.com/beer/uncle-bears-wag-the-tail-pale-ale/248639/"
"4.7","0","Verde Cascade Kölsch","http://www.ratebeer.com/beer/verde-cascade-kolsch/288986/"
"6.4","0","Verde Gold Buckle","http://www.ratebeer.com/beer/verde-gold-buckle/288983/"
"5.4","0","Verde Gunslinger Rye","http://www.ratebeer.com/beer/verde-gunslinger-rye/288980/"
"7.9","0","Verde Honey Pot","http://www.ratebeer.com/beer/verde-honey-pot/288982/"
"6","0","Verde Horn Blend Brew","http://www.ratebeer.com/beer/verde-horn-blend-brew/288978/"
"4.8","0","Verde Mama’s Getting Hefe","http://www.ratebeer.com/beer/verde-mamas-getting-hefe/288981/"
"4.1","0","Verde Mesquite ESB","http://www.ratebeer.com/beer/verde-mesquite-esb/288985/"
"6.6","0","Verde Off To Jail Ale","http://www.ratebeer.com/beer/verde-off-to-jail-ale/288979/"
"5.5","0","Verde Pecan Dunkelweisen","http://www.ratebeer.com/beer/verde-pecan-dunkelweisen/288976/"
"7.7","0","Verde Redneck Rodeo","http://www.ratebeer.com/beer/verde-redneck-rodeo/288977/"
"5","0","Verde Zander’s Chili Porter","http://www.ratebeer.com/beer/verde-zanders-chili-porter/288984/"
"7.5","9","Wanderlust 928 Local Farmhouse Ale","http://www.ratebeer.com/beer/wanderlust-928-local-farmhouse-ale/191517/"
"5.5","4","Wanderlust Bahnhof Gose","http://www.ratebeer.com/beer/wanderlust-bahnhof-gose/238134/"
"9.5","2","Wanderlust Barrel Aged Saison","http://www.ratebeer.com/beer/wanderlust-barrel-aged-saison/202806/"
"6","2","Wanderlust Biere de Garde","http://www.ratebeer.com/beer/wanderlust-biere-de-garde/299331/"
"5","15","Wanderlust Chateau Americana","http://www.ratebeer.com/beer/wanderlust-chateau-americana/191516/"
"","0","Wanderlust Levante Saison Tradicion","http://www.ratebeer.com/beer/wanderlust-levante-saison-tradicion/294959/"
"5.2","1","Wanderlust Dunkelweizen","http://www.ratebeer.com/beer/wanderlust-dunkelweizen/299062/"
"","0","Wanderlust Ostro Tart Saison","http://www.ratebeer.com/beer/wanderlust-ostro-tart-saison/294958/"
"8.5","2","Wanderlust Imperial Red","http://www.ratebeer.com/beer/wanderlust-imperial-red/202743/"
"","0","Wanderlust Ponente Rye Saison","http://www.ratebeer.com/beer/wanderlust-ponente-rye-saison/294957/"
"6","7","Wanderlust Pan American Stout","http://www.ratebeer.com/beer/wanderlust-pan-american-stout/191518/"
"","0","Wanderlust Tramontane Midnight Saison","http://www.ratebeer.com/beer/wanderlust-tramontane-midnight-saison/294956/"
"10","9","Wanderlust Shakedown Series: Anniversary Porter","http://www.ratebeer.com/beer/wanderlust-shakedown-series-anniversary-porter/243735/"
"8.6","3","Wanderlust Shakedown Series: Farmhouse Rouge","http://www.ratebeer.com/beer/wanderlust-shakedown-series-farmhouse-rouge/277505/"
"4.5","0","Wanderlust Up-N-Running","http://www.ratebeer.com/beer/wanderlust-up-n-running/191524/"
